Id,Foi_id,Networksize(=Number_leafs),Number_flows,Number_nesting_tree_nodes,Max_deg,Avg_deg,Level_nesting,Balanced,LUDB_FF_delay,LUDB_FF_ctime,SFA_FIFO_delay,SFA_FIFO_ctime,GS_FF_Simple_g_2_delay,GS_FF_Simple_g_2_ctime,GS_FF_Simple_g_3_delay,GS_FF_Simple_g_3_ctime,GS_FF_Simple_g_4_delay,GS_FF_Simple_g_4_ctime
943,13,10,14,24,2,1.643,6,FALSE,2.968807431020648,175900791745,11.98271011629911,6840372,8.556275725133487,533311269,5.304890949582763,534447055,5.5498866878557775,520960938
952,7,14,8,22,8,2.625,3,FALSE,2.927107300813008,102704624,7.155788023991078,1705432,4.907982261640798,6271143,4.907982261640798,109012917,4.416481892091648,106343225
954,9,10,10,20,4,1.9,4,FALSE,2.9756542451888808,1232873819,7.733516742943706,1526967,5.853222686080847,25131574,5.359085972236364,34862534,4.383548857889557,992300076
959,12,13,13,26,3,1.923,4,TRUE,4.056458765502494,12320607380,20.06739166584986,27573137,9.219801106472527,267809309,9.219801106472527,35037786735,7.503676928124542,34194862980
966,10,10,11,21,3,1.818,6,FALSE,2.3140338766829065,16009410109,9.900041383193676,3461669,6.588563148997826,56069919,4.0849091523786525,57894983,3.2503578201722596,57312857
969,13,19,14,33,4,2.286,5,FALSE,3.540369028275587,46098789158,39.72625252554515,1030591509,8.51349064117881,681952277,5.717119673436876,685888070,6.2668750553121795,131706652285
983,8,14,9,23,6,2.444,5,FALSE,2.3062339211635465,3279963650,15.054466554883367,13833392,5.896986592327091,13975448,3.5627627328642864,14254298,3.9676719591420477,360211032
985,8,8,9,17,4,1.778,4,FALSE,2.7891887327156097,1148770556,5.300386612283458,474441,5.799053049587619,10437486,5.0205257441536855,10679814,4.2022123547736365,269532036
990,13,17,14,31,4,2.143,5,FALSE,3.244635316606929,14607899752,21.605229254461335,229064863,7.285477233505906,619113559,5.644132483738218,683025270,5.042789503960352,122348819429
992,14,21,15,36,5,2.333,4,FALSE,4.786849847469708,48886605305,58.08408244604496,1645326788,11.104775481111904,1434501546,11.104775481111904,438672365763,10.933238298883346,428147729244
993,13,18,14,32,5,2.214,6,FALSE,2.941830121044044,66854271195,43.70781559512972,561056272,7.339893515483952,662858448,5.252533587853558,668707642,4.492632636085908,652447789
997,13,15,14,29,5,2,6,FALSE,2.9380388240781388,109027253023,28.654282945947934,222316666,7.961258035211185,635470650,4.9359799818309344,640134805,5.683742980569833,122178081952
998,9,12,10,22,6,2.1,4,FALSE,3.010319684248041,1649577075,7.048232099134161,1759604,5.877727997827785,27999729,5.877727997827785,1108917588,4.9850037900643756,1077047878
999,14,16,15,31,5,2,6,FALSE,3.005324346147507,82044246384,12.001691543523181,65700061,7.196324559285196,1337482658,5.17652499396281,1346065689,4.9517794566913125,395359124601
1002,5,8,6,14,3,2.167,5,FALSE,1.6126932397119345,797110969,8.308510732100146,1565890,4.564300411522632,1133539,2.751286008230452,1134673,2.1553640832190215,1141625
1005,13,15,14,29,4,2,6,FALSE,2.856430963309223,136037544657,22.693002728078106,57144218,7.954948080173869,596020505,4.9320678097078,593508351,4.623000502140806,625629945
1009,14,19,15,34,5,2.2,5,FALSE,3.6297687921810695,85611410059,34.496772013777765,1075919839,8.062934329261326,1379672798,7.971961547485635,1403252383,6.294644391550561,405705762597
1010,9,10,10,20,4,1.9,4,FALSE,3.1961989703356757,3434831363,8.777077378714509,1619741,7.2561517835929825,24999966,4.9852187489393485,25544193,5.258081002603611,979642487
1013,11,15,12,27,4,2.167,5,FALSE,2.912333921163546,16333887187,30.44043187007283,109562824,7.601071950086284,137103666,4.592314303177131,139032502,5.4194213419610024,11966383628
1015,14,12,15,27,2,1.733,6,TRUE,3.326631690674236,753986290486,15.546953596639215,27436210,8.407371737173717,1206265188,8.008816381638164,1227787249,5.706649144914491,357678271780
1017,12,16,13,29,3,2.154,7,FALSE,2.407707591748886,260797936728,34.22747364227238,234888980,7.525766128723408,310346564,4.775966966305242,308416079,4.243221974037279,315190625
1022,13,14,14,28,4,1.929,5,FALSE,3.3689706557314487,32794520991,21.813421922533546,26694368,8.142091464224078,586070303,5.459536373290852,591088266,5.563511376815396,113875361065
1023,12,14,13,27,5,2,5,FALSE,3.1454829295101554,24124825607,18.939687997652292,53100777,7.551100159299081,286353628,5.001356531262444,282017749,5.5584487283729365,35894684230
1026,14,14,15,29,5,1.867,5,FALSE,3.6035385569660168,58833251712,13.471391555544477,13972753,8.649218438868974,1171286065,5.856867283950617,1191734728,6.3667857952785525,339638947056
1029,12,14,13,27,4,2,5,FALSE,3.391947028275588,37373854519,14.684918602598676,26728263,8.578438205230318,279968530,5.443141842559404,279570487,6.314683678850095,35767558770
1030,13,13,14,27,3,1.857,5,FALSE,3.6855530770775244,78789050974,20.082826022035402,26618525,9.48392074870569,574343980,9.48392074870569,116043422781,6.791749634939596,112922701872
1031,14,20,15,35,6,2.267,5,FALSE,3.589806225806451,53050357792,50.049686625186986,464500079,9.047574007699453,1443900807,6.146845546263108,1454531915,4.873484446214434,1537125291
1035,12,21,13,34,6,2.538,5,FALSE,3.048441415372362,10909160759,27.71736970922149,903088633,6.33806252489048,334345071,5.855212066905614,827300826,4.798868312757201,47353158185
1037,10,10,11,21,4,1.818,6,FALSE,2.293587157095709,12954870187,13.236968956170703,7023256,6.787326732673268,59474561,4.208142574257426,52167655,3.377390324398294,53863201
1042,10,10,11,21,3,1.818,6,FALSE,2.2972987601260124,14303114840,10.692559795659516,6714106,6.060270466070997,55180820,3.956964501328181,57768412,3.410334057796023,54998403
1045,10,18,11,29,5,2.545,6,FALSE,2.3778876758850513,39492376270,46.67385693847418,453984517,7.017474040086935,72434803,4.3508339048539,72755259,3.545507219711517,73301550
1046,12,12,13,25,4,1.846,5,FALSE,3.3459903321015436,65439478062,26.65768136720838,26278539,9.548868312757198,251236016,5.769107938957475,257298063,6.555912208504799,32981360183
1054,12,12,13,25,4,1.846,7,FALSE,2.323373384629575,81521985176,16.233951845040824,28363952,7.549268912905273,264351922,4.490482779252831,269920846,3.78208064297878,264361509
1062,8,12,9,21,4,2.222,5,FALSE,2.336826608920749,5425653235,22.74188550679858,13300170,6.397177419354837,12162104,3.8649613575268815,12311098,4.341694798699674,310585047
1067,13,16,14,30,6,2.071,6,FALSE,2.7742643495709576,25519112249,12.246420338983857,29407383,6.425863318039122,622061918,4.979413185220962,783260628,4.371850599694116,123637667350
1071,13,15,14,29,4,2,5,FALSE,3.7092122076861798,146596254280,16.854124829458982,55664699,9.44198858356564,625906446,9.44198858356564,127126759970,7.214013894420104,123927698141
1074,12,14,13,27,4,2,5,FALSE,3.4931886973981143,96786614059,25.79173774822085,110882081,9.435052435948489,284845586,9.281826629496877,290488634,6.31763066581117,37603053405
1076,14,17,15,32,6,2.067,7,FALSE,2.796701803008408,787337787915,20.618622635416433,57118458,8.882558617852728,1348567517,5.637008353637311,1377914537,4.383535338016361,1346046068
1079,12,16,13,29,4,2.154,5,FALSE,3.488302108920748,82365378067,30.92751308637216,228340213,8.603095990046892,300557396,6.407204038663985,312222987,6.332834548228963,39792277368
1081,14,17,15,32,4,2.067,7,FALSE,2.6560358828853854,420635386408,44.22968469464742,230286188,8.781309599491413,1343405576,5.018753973299424,1363048668,4.385731099860344,1331835668
1082,10,15,11,26,5,2.273,5,FALSE,2.6946999270002685,7940489817,21.37945525595402,25864111,6.680613633346607,64276006,4.044010520377007,65702793,4.905309339166066,3769393663
1086,13,16,14,30,7,2.071,5,FALSE,3.5403690282755873,56972771003,26.08919579715319,219399277,8.47155847603876,613784247,6.074488915438735,639478604,6.236008322639643,121290325333
1088,14,17,15,32,7,2.067,6,FALSE,2.970398996941157,58548540616,27.997774803537382,219201408,8.331369234484425,1336385908,5.1654489253803435,1372203479,4.110142155678983,1339589255
1090,6,11,7,18,6,2.429,3,FALSE,2.857466634146341,183586057,6.4053503238751315,851469,5.2450110864745,2639145,5.2450110864745,30106207,4.886917960088692,36013256
1095,12,15,13,28,4,2.077,4,FALSE,4.204509665139327,29008346638,29.582025604913984,54491776,10.224518888096938,280604153,9.554169636493231,281203522,7.512896794653279,36558935675
1098,12,15,13,28,4,2.077,5,FALSE,3.1630381270410197,27509726263,20.358557429239557,124626976,7.551100159299082,290037716,4.929472819593787,296935396,5.558448728372936,38312854893
1101,12,17,13,30,4,2.231,7,FALSE,2.3524587632242984,102767981140,20.155891623455375,238451739,7.191522381361949,309779721,4.563850742018163,317812340,3.6879601955702337,321724083
1103,7,6,8,14,3,1.625,4,FALSE,2.3899358196721314,707712604,5.120844915506114,213250,5.579472558802566,4195316,3.72416250890948,4353231,3.105725825611785,5090794
1104,10,14,11,25,5,2.182,4,FALSE,3.472536216237315,4632751058,20.54933806176056,62826045,7.334826731833148,63336071,5.929318127821337,63013868,5.315091834661701,3649670019
1106,13,16,14,30,4,2.071,4,TRUE,4.3461925039201725,22440976633,21.14631192505879,108759033,9.43938159725758,607149863,9.43938159725758,120589408353,8.712713120410914,117285139968
1110,9,9,10,19,4,1.8,4,FALSE,3.049730437633642,1603330568,7.0923941604434395,1194262,6.367834232766522,24578575,5.304916335743137,24508955,4.614372632439508,891139623
1112,9,9,10,19,4,1.8,4,FALSE,2.9181957669280116,1121184533,9.499667408063068,1775323,6.459729151817535,23815362,4.47576621525303,23714193,4.444812137256899,895633466
1115,12,13,13,26,4,1.923,5,FALSE,3.22343931660693,29945250483,10.851413474082936,13199013,7.097160092492256,276981593,6.708999780809399,278576242,5.526139765394022,35721213094
1119,13,23,14,37,8,2.571,7,FALSE,2.471694939596628,115435173947,35.8191003665042,986573286,7.169673908978718,743429746,4.549985365313419,745639514,4.005543996411207,899640772
1120,14,14,15,29,3,1.867,6,FALSE,3.030499470208485,207104843574,24.999364763233157,55191141,8.319164453030668,1259479019,5.157881960879015,1256535644,4.958816250963076,1370222119
1122,9,10,10,20,2,1.9,4,TRUE,3.424185255303262,5852902642,17.024566467611134,6354520,8.260869565217392,24758224,7.434782608695653,26770364,6.057971014492755,946433176
1123,9,14,10,24,6,2.3,5,FALSE,2.4846358544238676,10250379233,21.219523572149196,54692062,6.57483738218505,28820128,4.206773529802202,29153604,3.723870525244479,32147764
1124,13,19,14,33,7,2.286,5,FALSE,3.4759857296561796,106876100385,54.87957263813195,3672360985,8.209935199849342,669870268,7.094344573797769,671402942,6.043424522111322,130214245379
1126,12,14,13,27,5,2,6,FALSE,2.5765709234173415,17543181623,18.05695081922096,15028668,7.020594059405941,287008189,4.352768316831683,288380014,3.831383723738228,325407558
1129,7,11,8,19,4,2.25,4,FALSE,2.452493409836066,461779166,6.886629247126763,3302801,4.832060550520993,5780823,4.3961239520754845,5773780,3.590780526988653,95412041
1131,10,16,11,27,4,2.364,5,FALSE,2.8034524153723615,9487982790,30.26506850685493,221838779,6.54471719781797,69205002,5.274368360608669,67928456,4.796485386778792,3894664594
1132,14,18,15,33,5,2.133,6,FALSE,3.3313996730837965,2488169241602,107.54782338834589,949114440,10.971089108910888,1353622041,6.802075247524752,1352410472,7.472392739273926,395121744517
1139,14,16,15,31,5,2,4,FALSE,4.713065935274751,49431787402,18.807089817140728,51963502,10.871975019516004,1287922694,10.525353833621832,1287996448,8.713357997035832,372302263929
1140,12,14,13,27,3,2,7,FALSE,2.394175705381072,194195646502,34.70377011084842,108732443,7.607768345736256,288101561,4.828006834794165,288736512,3.8015804539224405,285754864
1141,6,7,7,14,3,1.857,3,FALSE,3.0571322985957132,338426757,8.25715895492723,823586,6.045454545454545,2151800,6.045454545454545,23889462,4.03030303030303,24980940
1142,12,16,13,29,4,2.154,4,FALSE,4.220597635916235,13791871616,33.84257868309282,107876027,9.709907341411263,292504469,9.709907341411263,38655997835,7.096222380612973,37677440889
1143,14,16,15,31,4,2,4,FALSE,4.752003963785087,37121208580,28.945239997467322,109671918,10.614669246173168,1296863200,10.614669246173168,385904619601,8.745064431094368,374452145607
1148,14,21,15,36,6,2.333,6,FALSE,3.1216769651951255,205669451657,83.56821897199349,7656180162,8.601424239984974,1507879518,5.332883028790684,1508372773,6.103640063193312,437732535606
1149,14,19,15,34,4,2.2,6,FALSE,3.126392965195125,277454784740,41.21992277991133,917187473,8.558306213896651,1435138751,5.306149852615924,1438381093,6.089267387830538,419141488123
1151,13,14,14,28,4,1.929,6,FALSE,2.8083707745731887,71932784386,21.216708576941222,105957844,7.5922917169765745,607093930,4.707220864525477,607781455,5.074846885385402,117504019310
1154,12,14,13,27,4,2,5,FALSE,3.1873354153723614,24102095283,14.623692300617005,26574463,6.879697933742693,294943628,6.803074032396987,292180168,5.656457710106538,37231262307
1155,14,15,15,30,4,1.933,6,FALSE,3.019546931176044,130282196853,26.17946838627873,115288954,8.31916445303067,1301008875,5.157881960879013,1303675911,4.163298720115914,1276389769
1160,10,13,11,24,5,2.091,6,FALSE,2.326539715988086,14054518491,13.706870461344293,7025620,6.511847379859937,61724595,4.037345375513161,61796758,3.809936868251285,73095210
1161,12,13,13,26,4,1.923,5,FALSE,3.3419011270410195,26285292911,14.299056718082028,13468877,8.207039028275586,281638048,5.257442254082038,281927164,6.041292618036195,36284488274
1164,11,13,12,25,3,2,6,FALSE,2.4903979384818484,30339989707,17.463302552610294,53835436,7.062622554938422,130294012,4.3788259840618204,126160749,3.7444514207518322,126840467
1166,12,9,13,22,3,1.615,5,FALSE,3.2042999295101557,36012271322,13.71924078829116,3438887,8.764137793707683,218841049,5.301423735563519,225297766,4.453637329085357,222244209
1169,10,11,11,22,4,1.909,4,FALSE,3.2696613556664293,1539553586,8.367103935088698,3249121,6.795709873400537,52450022,5.377948613515256,53714333,4.924427444493142,3058262287
1170,9,8,10,18,2,1.7,5,FALSE,2.7443890257657,10050716323,8.609913211525011,1860113,7.359567901234565,23872610,4.446405606995884,23256285,5.37551440329218,891846428
1173,12,16,13,29,5,2.154,5,FALSE,3.3380039295101556,144198293791,37.8063976315122,231594827,8.788795578524258,290195193,6.500053832902668,302222306,5.26982247104986,327156792
1179,10,12,11,23,5,2,5,FALSE,2.6846240257657,4879416629,11.615670831503188,8734228,6.4949140448692395,59621066,3.951160726138324,59484284,4.780978394139858,3420315714
1180,12,9,13,22,2,1.615,6,FALSE,2.6933842138098685,45517552523,8.677393857409513,3491175,7.161820816227963,239579615,4.507739676406664,240163737,4.288744762978039,271201446
1181,7,7,8,15,3,1.75,4,FALSE,2.5571613556664294,845596604,5.464510291482677,442952,5.603977870549504,4522701,4.159131792417609,4719026,4.060853529383698,76176568
1188,9,9,10,19,5,1.8,3,FALSE,4.107410298595713,895438252,6.79037423807802,673124,8.236141906873614,23762393,8.236141906873614,949955413,8.236141906873614,12467679986
1189,8,10,9,19,4,2,6,FALSE,1.9574394356435643,7060743201,12.636630883305662,6185503,5.982178217821782,12105377,3.686211060130404,12337030,2.951207920792079,12115726
1191,7,5,8,13,2,1.5,4,FALSE,2.585153554661779,1261823861,5.097594964334239,204664,6.608695652173914,3863504,3.8790170132325144,3928771,4.643297101449276,65154207
1196,14,21,15,36,5,2.333,5,FALSE,3.7985728909465006,173227723837,45.770517211634036,2528849189,9.976071950086284,1492904016,9.976071950086284,450439025965,7.570069472100533,440004658851
1201,9,9,10,19,2,1.8,6,FALSE,2.2289729799114544,22853070783,10.409359922181027,3772213,6.543414634146341,25013021,4.056917073170731,25250910,3.228084552845528,24513368
1204,11,11,12,23,4,1.833,4,FALSE,3.967009665139328,11528540997,14.785170756408672,4869683,9.398431931575196,116773740,9.14112615823236,118342758,6.888572107388928,9999879187
1207,10,12,11,23,4,2,4,FALSE,3.451268052302889,5944869026,22.832111890899178,27899622,7.592132505175985,56224800,6.057971014492755,57079178,5.501545293605785,3272569543
1209,12,14,13,27,5,2,4,FALSE,3.965105298204528,8385772468,14.14978704067984,12589706,7.982282863252215,274789690,7.46928350812884,282056426,6.138903030920138,36413025291
1210,12,21,13,34,6,2.538,5,FALSE,3.015865415372361,7401265487,31.479110040175243,917395184,6.4938105668392385,332316795,5.248299150404884,389504754,4.7801661117011065,43638556232
1212,13,18,14,32,5,2.214,7,FALSE,2.497392776413426,423837218689,58.9051907074159,966372589,8.445411540331323,683669391,4.781529299577426,682426323,4.15268572138297,662527972
1218,11,15,12,27,5,2.167,5,FALSE,2.849973514137793,5451748036,10.620366417592884,26313504,5.959727200318596,142151856,5.287709080047789,269110855,4.387021411345634,12598761777
1220,8,12,9,21,5,2.222,5,FALSE,2.288371118788956,4316093333,18.67378534686165,25187388,6.025778242400103,13243454,3.6405743547833973,13252518,4.207185494933403,335229513
1222,12,19,13,32,4,2.385,6,FALSE,2.7889597382057603,139578396320,39.90059914565471,1752080384,7.5806855946918725,332713219,4.996692003695142,335401588,4.196659038726172,345026366
1225,13,12,14,26,5,1.786,5,FALSE,3.514466822398115,34387550063,15.232760787176986,13512851,9.226337448559669,547584486,5.574245541838134,550659126,6.620027434842249,106353640451
1231,9,10,10,20,4,1.9,5,FALSE,2.472194890946502,3431378390,6.614895423320016,1657171,5.718223151466877,25674893,4.31948592858091,27883385,3.6010166379043316,25498399
1238,7,9,8,17,3,2,5,FALSE,2.067124171691071,2184865393,11.347754216564622,3224494,5.776234567901233,5060932,3.4898083847736623,5173430,2.8447663613434218,5204438
1240,11,19,12,31,5,2.5,4,FALSE,3.5635676835352825,7491573138,64.02175715888436,1827749083,8.160913688354889,146046238,6.342361606082207,149438508,5.88697122945163,12771676887
1242,7,9,8,17,3,2,5,FALSE,2.1061561245311324,1816710945,8.243544719391219,3237840,5.291019514137791,5271928,3.196657623124917,5427126,3.765682933078948,90272033
1243,10,11,11,22,4,1.909,5,FALSE,2.88545520768618,20277675233,15.71068363847773,14668168,6.823893473368339,56785865,5.621249062265565,59259785,5.023143806785028,3317509684
1245,12,13,13,26,5,1.923,4,FALSE,4.038788900926587,12595517307,11.258088973590734,6851744,8.72969487153379,283969836,8.72969487153379,37419578604,8.081701342927289,36453233802
1246,8,9,9,18,5,1.889,3,FALSE,3.690465631929047,722590907,10.1613450374168,1519593,7.7727272727272725,10805777,7.34090909090909,11811200,5.535123966942148,286512155
1251,12,19,13,32,5,2.385,5,FALSE,3.209393044354838,14173404157,47.85169875949734,658251317,7.763756139652195,316589999,4.8201496747643695,320741664,5.397278460561641,41352891853
1252,13,19,14,33,4,2.286,5,FALSE,3.297671656893003,32580340545,30.43215457163792,932164507,7.315428780034512,650323315,6.109327293243062,824503598,5.384968407525406,127677260993
1253,14,18,15,33,6,2.133,5,FALSE,3.63698720768618,44921577276,29.02191511711422,442364668,8.051510948724834,1382681950,7.042407785588371,1568684450,5.926806670589114,409307600842
1256,11,16,12,28,4,2.25,5,FALSE,3.0019208544238674,17407396251,24.309080154583512,227692864,7.150684276007272,136721932,5.57735189970332,143219495,5.263698147616465,11924579198
1257,11,19,12,31,4,2.5,5,FALSE,3.06698720768618,22674985337,42.967129367804134,1821209659,7.140514681139418,155628819,5.675913384210248,157944598,5.256212195838739,13521162432
1258,7,11,8,19,5,2.25,5,FALSE,2.106156124531133,2017716047,8.798867956605388,1656741,5.291019514137791,5945663,3.196657623124917,6021032,3.765682933078948,99983434
1267,12,11,13,24,3,1.769,5,FALSE,3.226109217841497,25367155818,11.348521360641834,6630088,7.510491434587038,254779472,6.302762226050338,258166372,5.528556194904349,33221157246
1268,14,19,15,34,6,2.2,5,FALSE,3.5950706557314476,45085831491,27.65788796116882,232383530,8.149027611841229,1396607736,6.075907672905879,1406193878,5.998589769827571,407048210888
1270,10,12,11,23,3,2,4,FALSE,3.4509762451888815,3253961760,19.6212065143691,12582013,7.800427655024947,65860783,7.800427655024947,3395442069,5.823235923022096,3317829897
1275,11,15,12,27,9,2.167,5,FALSE,2.8037630210905347,2930358123,9.822778094062402,2341786,6.343106995884773,132603499,4.578960905349795,137472377,4.206563343510775,184752567
1278,7,13,8,21,7,2.5,3,FALSE,3.041582497782705,236310775,8.749041772972818,2139116,6.108647450110864,5823413,4.444567627494456,5995313,4.3500974265941,96261096
1279,10,14,11,25,5,2.182,5,FALSE,2.674635854423867,5812080964,15.421708823978186,15100632,6.25230651798752,63603926,4.514643900172573,63616170,4.085496039647772,76128414
1283,11,15,12,27,4,2.167,6,FALSE,2.534368030185945,40008313850,18.410232817028444,55188867,6.996368027046607,143921198,4.337748176768896,144423065,3.490659261048056,146707566
1284,12,15,13,28,5,2.077,4,FALSE,3.999951655024948,9735319885,16.30286593202569,49940513,8.588789328988902,298087772,8.588789328988902,39569384626,7.846858772019145,38461760507
1291,11,15,12,27,5,2.167,4,FALSE,3.6884762451888813,4949208832,16.63758727604991,27412637,8.36920883820385,139352250,8.36920883820385,12211334285,6.202423378474697,11916551525
1293,6,8,7,15,6,2,3,FALSE,2.8574666341463413,168334119,4.0119041349841,205155,5.2450110864745,2368477,5.2450110864745,26194762,4.886917960088692,26891159
1294,12,12,13,25,3,1.846,4,TRUE,4.021511626073381,17327895373,18.067868567988153,12976232,9.244306418219463,260318351,6.884057971014494,263133711,6.698772766825698,33389784579
1297,7,8,8,16,4,1.875,3,TRUE,3.381136424242424,361431308,6.799016523042799,634381,6.508869179600887,5013483,6.508869179600887,85597315,6.508869179600887,639072179
1299,13,15,14,29,4,2,6,FALSE,2.8564309633092226,111886938757,28.256609234022292,229543137,7.778850519198261,583862868,4.822887321902921,586173351,4.494421330634805,572959057
1302,13,12,14,26,3,1.786,5,FALSE,3.515834912746705,74416917107,15.286037211036346,12992082,8.323751076658052,564807711,7.151252512202123,561662309,6.127205653651066,109866763143
1308,13,18,14,32,5,2.214,5,FALSE,3.5419780282755875,82585742274,48.77135646507403,913091931,9.370104871896983,661629544,5.661105026771096,668382900,6.897438308479725,128417471739
1312,14,15,15,30,5,1.933,4,FALSE,4.5272861760513194,21062503346,16.89503723667376,29432679,9.609951464548757,1234900227,9.609951464548757,379271388784,8.940139610132483,366432333323
1315,9,11,10,21,5,2,5,FALSE,2.433873514137794,2438700693,6.663751715695256,2891941,5.346823974512145,27281510,4.368354241338112,30582054,3.7117848134873226,1063556875
1318,14,15,15,30,4,1.933,6,FALSE,3.1471894160621416,574731515663,21.287985652050526,111651705,8.439883855981417,1291311107,5.426291134339915,1306358086,5.225993031358885,1426609635
1325,9,12,10,22,5,2.1,6,FALSE,2.168206382654752,13289317915,16.14454253730216,13695143,6.180758270949045,28188613,3.8320701279884086,28440771,3.454720775213409,31092883
1331,11,12,12,24,4,1.917,5,FALSE,3.0321363166069295,28804503735,12.721870604235333,6560477,7.090223944875106,123893939,6.32719638242894,164518452,5.219192626088621,11019885869
1333,9,11,10,21,4,2,5,FALSE,2.5352200257657005,4888077059,9.812985562833438,3362873,6.317254082039027,25739677,3.862330744723218,27709598,4.342329023613928,995445311
1335,9,10,10,20,4,1.9,6,FALSE,2.1359913236738306,10979344229,10.99327615016053,6844781,6.180758270949045,26450059,3.832070127988409,26675395,3.5114550200664665,30473610
1336,12,11,13,24,2,1.769,5,TRUE,3.5292320282755876,95888864658,17.486479691821515,13917822,9.056548473538136,252410164,6.295716097234184,255295457,6.666625959687795,32878244605
1341,10,11,11,22,3,1.909,6,FALSE,2.29358715709571,27962434471,13.85125496006609,7098637,7.2162376237623755,52961194,4.474067326732674,54772412,3.5203606214279963,53253015
1342,10,16,11,27,4,2.364,5,FALSE,2.6719654153723615,6135522553,27.426795798307754,155365237,5.910858887561394,66094860,4.794139121200052,68207972,4.351048903343805,3852943173
1345,11,13,12,25,3,2,4,TRUE,4.029566766215254,19621965739,20.42814292794757,26962412,9.655737704918035,129200272,9.655737704918035,11471368862,9.569969113803754,11240833618
1348,7,8,8,16,3,1.875,5,FALSE,2.0837269897119337,2149790114,6.0287896975253465,839025,5.177203637329083,5218347,3.507956657374219,5438678,2.879657285720606,6270860
1349,14,19,15,34,5,2.2,5,FALSE,3.6418932178414973,48637906169,33.33036381782803,432261110,8.268973107474398,1320173065,7.489353048138577,1336510615,6.111190863559511,393097392510
1352,10,15,11,26,6,2.273,4,FALSE,3.2695605730577344,2324173435,11.704594997224596,13563095,6.446509181006687,64881284,6.2490157146251235,105401569,5.174597517790676,3985843638
1354,11,11,12,23,3,1.833,5,FALSE,2.9236879270002682,18582005465,22.131684760024672,14666205,7.8436794769680045,111047409,4.738889684001505,113254592,5.396644235647389,9686795198
1359,11,16,12,28,5,2.25,6,FALSE,2.450916142964296,18097188155,18.366746122475732,223808721,6.490741366819608,143036929,4.128611446510504,145776532,3.5102358528535778,162125139
1361,10,11,11,22,4,1.909,5,FALSE,2.798867514137794,11255474491,7.647034044127942,4276589,6.235032137664044,59296457,5.836075338279013,60008499,4.796903315335006,3532943481
1362,9,10,10,20,4,1.9,6,FALSE,2.204011829149378,24002060750,12.717189705015873,6855601,6.8188939869596705,26392953,4.104568944699348,25477795,3.3639877002334386,25536834
1364,10,10,11,21,3,1.818,5,FALSE,2.9444668223981143,18258513492,12.909630151504327,3360639,7.965534979423867,53643313,4.812510716735253,55485301,5.779492455418381,3175964506
1371,7,11,8,19,4,2.25,5,FALSE,2.019937734567901,1818765889,18.1984624861707,12246833,5.590534979423867,5818074,3.3776148834019204,5822850,2.782866498517633,6024828
1376,12,12,13,25,3,1.846,5,FALSE,3.2539609455894065,61571120162,23.478108917858435,19241606,9.249352847471124,268764350,5.588150678680473,263563960,5.085127377523392,263537178
1377,14,21,15,36,4,2.333,7,FALSE,2.689465517651689,950835496106,62.707548274961056,4232261912,7.721244575925327,1493120241,4.933309731953503,1489150228,4.3331826239177555,1487031023
1378,8,10,9,19,6,2,4,FALSE,2.6899934098360663,515323449,5.799821907996787,770317,5.143535960357059,12323948,4.863337066829584,15086754,4.00608107343674,323925128
1381,13,18,14,32,4,2.214,5,FALSE,3.481208641178813,83458970088,46.96292379903354,932187646,8.827981879729188,635726073,5.567913679808839,634140074,5.999434079198809,125664709666
1384,14,14,15,29,3,1.867,5,FALSE,3.8497832178414972,124189107757,21.522206794721022,54168954,9.790372361608915,1276850280,9.790372361608915,371009681670,7.446269746448953,377187326025
1386,12,10,13,23,4,1.692,5,FALSE,3.0546353166069293,7073536889,7.117929762136807,1725169,6.793326032125313,247206295,5.091605270144695,243025867,4.878739103500155,32736253685
1387,11,16,12,28,5,2.25,5,FALSE,2.9256744153723613,21580918476,82.72743238396113,219585512,8.571502057613166,137765602,5.178615826474624,134447788,4.047653749428442,137583113
1388,13,19,14,33,6,2.286,5,FALSE,3.3141424319660153,21682372295,68.17384843583876,892648561,8.498514867914508,638172596,5.134519399365016,627934392,6.134812381078809,125287468235
1389,9,10,10,20,4,1.9,4,FALSE,3.014491491090521,1423228729,7.873194041738132,1992331,5.994128228625734,25007621,5.570444286053695,25744200,4.571422914616073,992707419
1390,11,18,12,30,5,2.417,4,FALSE,3.881616173336049,7056011769,25.821059849208286,225142627,8.626514611546686,147451428,8.24055595153243,161133826,6.685435970539319,13298759869
1391,9,14,10,24,5,2.3,4,FALSE,3.0760492553032623,2076927815,29.775313785123334,52317225,6.974340698503208,28131125,4.4215965787598,28029443,5.053870071379136,1110788776
1392,14,17,15,32,4,2.067,5,FALSE,3.839117592157298,130623362319,66.43054197424874,469928784,9.790372361608917,1313052158,6.049108920748704,1325403188,7.206801877295453,400729548664
1397,10,12,11,23,6,2,3,FALSE,4.477884997782705,1338817448,9.98480998293229,2247118,9.099778270509978,56158688,9.099778270509978,3304482142,9.099778270509978,59414031529
1398,13,16,14,30,6,2.071,6,FALSE,3.1145168932439438,169786047183,25.058339325075995,49111837,8.78138613861386,648511527,5.444459405940594,646808993,6.556768316831683,128369512884
1403,12,15,13,28,6,2.077,4,FALSE,3.8574740114041344,6295138900,13.835782852827496,16530174,7.7249770899093795,282466095,7.340630621457422,282564875,6.053134439805859,36832712165
